experiment,pipeline,strategy,P,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_33_6570,0.5,2,0.8565400843881856,474,-0.35654008438818563
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-69,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_21_6570,0.5,2,0.554140127388535,942,-0.05414012738853502
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-69,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_21_9259,0.5,2,0.5605095541401274,942,-0.060509554140127375
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-69,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_21_1678,0.5,2,0.554140127388535,942,-0.05414012738853502
PCA_L_2_FTD,PCA,Random-50,2,sub-61_sub-66,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_9259,0.5,2,0.5929705215419501,882,-0.09297052154195007
PCA_L_2_FTD,PCA,Random-50,2,sub-61_sub-66,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_1678,0.5,2,0.5895691609977324,882,-0.08956916099773238
PCA_L_2_FTD,PCA,Random-50,2,sub-61_sub-66,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_6570,0.5,2,0.5895691609977324,882,-0.08956916099773238
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_20_6570,0.5,2,0.5788888888888889,900,-0.0788888888888889
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_20_9259,0.5,2,0.58,900,-0.07999999999999996
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_20_1678,0.5,2,0.5788888888888889,900,-0.0788888888888889
PCA_L_2_FTD,PCA,Random-50,2,sub-41_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_7_6570,0.5,2,0.5108412836079792,1153,-0.010841283607979202
PCA_L_2_FTD,PCA,Random-50,2,sub-41_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_7_1678,0.5,2,0.5117085862966175,1153,-0.01170858629661753
PCA_L_2_FTD,PCA,Random-50,2,sub-41_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_7_9259,0.5,2,0.5021682567215958,1153,-0.002168256721595818
PCA_L_2_FTD,PCA,Random-50,2,sub-41_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_9259,0.5,2,0.4892205638474295,1206,0.010779436152570487
PCA_L_2_FTD,PCA,Random-50,2,sub-41_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_1678,0.5,2,0.4892205638474295,1206,0.010779436152570487
PCA_L_2_FTD,PCA,Random-50,2,sub-41_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_6570,0.5,2,0.4892205638474295,1206,0.010779436152570487
PCA_L_2_FTD,PCA,Random-50,2,sub-40_sub-76,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_5_9259,0.5,2,0.5318559556786704,1083,-0.03185595567867039
PCA_L_2_FTD,PCA,Random-50,2,sub-40_sub-76,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_5_1678,0.5,2,0.5318559556786704,1083,-0.03185595567867039
PCA_L_2_FTD,PCA,Random-50,2,sub-40_sub-76,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_5_6570,0.5,2,0.5318559556786704,1083,-0.03185595567867039
PCA_L_2_FTD,PCA,Random-50,2,sub-53_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_9259,0.5,2,0.4708646616541353,1064,0.02913533834586468
PCA_L_2_FTD,PCA,Random-50,2,sub-53_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_1678,0.5,2,0.4708646616541353,1064,0.02913533834586468
PCA_L_2_FTD,PCA,Random-50,2,sub-53_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_6570,0.5,2,0.4708646616541353,1064,0.02913533834586468
PCA_L_2_FTD,PCA,Random-50,2,sub-38_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_2_1678,0.5,2,0.5997888067581837,947,-0.09978880675818369
PCA_L_2_FTD,PCA,Random-50,2,sub-38_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_2_9259,0.5,2,0.600844772967265,947,-0.10084477296726502
PCA_L_2_FTD,PCA,Random-50,2,sub-38_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_2_6570,0.5,2,0.5987328405491025,947,-0.09873284054910247
PCA_L_2_FTD,PCA,Random-50,2,sub-51_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_24_9259,0.5,2,0.40826128722382327,1041,0.09173871277617673
PCA_L_2_FTD,PCA,Random-50,2,sub-51_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_24_1678,0.5,2,0.40826128722382327,1041,0.09173871277617673
PCA_L_2_FTD,PCA,Random-50,2,sub-51_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_24_6570,0.5,2,0.40826128722382327,1041,0.09173871277617673
PCA_L_2_FTD,PCA,Random-50,2,sub-50_sub-84,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_1678,0.5,2,0.5526590198123045,959,-0.052659019812304475
PCA_L_2_FTD,PCA,Random-50,2,sub-50_sub-84,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_9259,0.5,2,0.4546402502606882,959,0.04535974973931178
PCA_L_2_FTD,PCA,Random-50,2,sub-50_sub-84,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_6570,0.5,2,0.5620437956204379,959,-0.062043795620437936
PCA_L_2_FTD,PCA,Random-50,2,sub-42_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_10_6570,0.5,2,0.5537583254043768,1051,-0.05375832540437675
PCA_L_2_FTD,PCA,Random-50,2,sub-42_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_10_1678,0.5,2,0.5727878211227403,1051,-0.07278782112274029
PCA_L_2_FTD,PCA,Random-50,2,sub-42_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_10_9259,0.5,2,0.5518553758325404,1051,-0.05185537583254041
PCA_L_2_FTD,PCA,Random-50,2,sub-37_sub-85,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_1_6570,0.5,2,0.6072289156626506,830,-0.10722891566265058
PCA_L_2_FTD,PCA,Random-50,2,sub-37_sub-85,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_1_9259,0.5,2,0.6072289156626506,830,-0.10722891566265058
PCA_L_2_FTD,PCA,Random-50,2,sub-37_sub-85,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_1_1678,0.5,2,0.6072289156626506,830,-0.10722891566265058
PCA_L_2_FTD,PCA,Random-50,2,sub-59_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_40_6570,0.5,2,0.5617879053461875,1141,-0.0617879053461875
PCA_L_2_FTD,PCA,Random-50,2,sub-59_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_40_9259,0.5,2,0.4601226993865031,1141,0.039877300613496924
PCA_L_2_FTD,PCA,Random-50,2,sub-59_sub-74,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_40_1678,0.5,2,0.4618755477651183,1141,0.0381244522348817
PCA_L_2_FTD,PCA,Random-50,2,sub-55_sub-80,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_30_6570,0.5,2,0.4749780509218613,1139,0.025021949078138706
PCA_L_2_FTD,PCA,Random-50,2,sub-55_sub-80,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_30_1678,0.5,2,0.4749780509218613,1139,0.025021949078138706
PCA_L_2_FTD,PCA,Random-50,2,sub-55_sub-80,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_30_9259,0.5,2,0.4749780509218613,1139,0.025021949078138706
PCA_L_2_FTD,PCA,Random-50,2,sub-43_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_12_9259,0.5,2,0.5871459694989106,918,-0.08714596949891062
PCA_L_2_FTD,PCA,Random-50,2,sub-43_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_12_1678,0.5,2,0.5871459694989106,918,-0.08714596949891062
PCA_L_2_FTD,PCA,Random-50,2,sub-43_sub-68,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_12_6570,0.5,2,0.5871459694989106,918,-0.08714596949891062
PCA_L_2_FTD,PCA,Random-50,2,sub-59_sub-72,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_39_1678,0.5,2,0.5457380457380457,962,-0.04573804573804574
PCA_L_2_FTD,PCA,Random-50,2,sub-59_sub-72,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_39_9259,0.5,2,0.5498960498960499,962,-0.0498960498960499
PCA_L_2_FTD,PCA,Random-50,2,sub-59_sub-72,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_39_6570,0.5,2,0.5498960498960499,962,-0.0498960498960499
PCA_L_2_FTD,PCA,Random-50,2,sub-63_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_9259,0.5,2,0.890728476821192,604,-0.39072847682119205
PCA_L_2_FTD,PCA,Random-50,2,sub-63_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_1678,0.5,2,0.890728476821192,604,-0.39072847682119205
PCA_L_2_FTD,PCA,Random-50,2,sub-63_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_6570,0.5,2,0.890728476821192,604,-0.39072847682119205
PCA_L_2_FTD,PCA,Random-50,2,sub-63_sub-75,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_47_6570,0.5,2,0.5357142857142857,1008,-0.0357142857142857
PCA_L_2_FTD,PCA,Random-50,2,sub-63_sub-75,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_47_1678,0.5,2,0.5337301587301587,1008,-0.03373015873015872
PCA_L_2_FTD,PCA,Random-50,2,sub-63_sub-75,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_47_9259,0.5,2,0.5337301587301587,1008,-0.03373015873015872
PCA_L_2_FTD,PCA,Random-50,2,sub-48_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_19_1678,0.5,2,0.5553435114503816,1048,-0.05534351145038163
PCA_L_2_FTD,PCA,Random-50,2,sub-48_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_19_9259,0.5,2,0.5553435114503816,1048,-0.05534351145038163
PCA_L_2_FTD,PCA,Random-50,2,sub-48_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_19_6570,0.5,2,0.5553435114503816,1048,-0.05534351145038163
PCA_L_2_FTD,PCA,Random-50,2,sub-44_sub-79,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_15_1678,0.5,2,0.5356489945155393,1094,-0.03564899451553927
PCA_L_2_FTD,PCA,Random-50,2,sub-44_sub-79,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_15_9259,0.5,2,0.5786106032906764,1094,-0.07861060329067637
PCA_L_2_FTD,PCA,Random-50,2,sub-44_sub-79,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_15_6570,0.5,2,0.5356489945155393,1094,-0.03564899451553927
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_32_9259,0.5,2,0.4668192219679634,874,0.03318077803203662
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_32_1678,0.5,2,0.4668192219679634,874,0.03318077803203662
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-77,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_32_6570,0.5,2,0.4668192219679634,874,0.03318077803203662
PCA_L_2_FTD,PCA,Random-50,2,sub-57_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_35_1678,0.5,2,0.5009505703422054,1052,-0.0009505703422053591
PCA_L_2_FTD,PCA,Random-50,2,sub-57_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_35_9259,0.5,2,0.5019011406844106,1052,-0.0019011406844106071
PCA_L_2_FTD,PCA,Random-50,2,sub-57_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_35_6570,0.5,2,0.5009505703422054,1052,-0.0009505703422053591
PCA_L_2_FTD,PCA,Random-50,2,sub-39_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_4_9259,0.5,2,0.4840379637618637,1159,0.0159620362381363
PCA_L_2_FTD,PCA,Random-50,2,sub-39_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_4_1678,0.5,2,0.4840379637618637,1159,0.0159620362381363
PCA_L_2_FTD,PCA,Random-50,2,sub-39_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_4_6570,0.5,2,0.4840379637618637,1159,0.0159620362381363
PCA_L_2_FTD,PCA,Random-50,2,sub-61_sub-72,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_45_9259,0.5,2,0.5559038662486938,957,-0.05590386624869381
PCA_L_2_FTD,PCA,Random-50,2,sub-61_sub-72,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_45_1678,0.5,2,0.5433646812957158,957,-0.0433646812957158
PCA_L_2_FTD,PCA,Random-50,2,sub-61_sub-72,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_45_6570,0.5,2,0.5433646812957158,957,-0.0433646812957158
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_1678,0.5,2,0.44783010156971376,1083,0.05216989843028624
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_9259,0.5,2,0.44783010156971376,1083,0.05216989843028624
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_6570,0.5,2,0.44783010156971376,1083,0.05216989843028624
PCA_L_2_FTD,PCA,Random-50,2,sub-57_sub-87,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_34_1678,0.5,2,0.5726681127982647,922,-0.07266811279826468
PCA_L_2_FTD,PCA,Random-50,2,sub-57_sub-87,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_34_9259,0.5,2,0.571583514099783,922,-0.07158351409978303
PCA_L_2_FTD,PCA,Random-50,2,sub-57_sub-87,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_34_6570,0.5,2,0.571583514099783,922,-0.07158351409978303
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-80,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_22_1678,0.5,2,0.46559428060768543,1119,0.03440571939231457
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-80,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_22_9259,0.5,2,0.46559428060768543,1119,0.03440571939231457
PCA_L_2_FTD,PCA,Random-50,2,sub-49_sub-80,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_22_6570,0.5,2,0.46559428060768543,1119,0.03440571939231457
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-68,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_31_6522,0.5,2,0.5184243964421855,787,-0.01842439644218552
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-68,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_31_0654,0.5,2,0.5184243964421855,787,-0.01842439644218552
PCA_L_2_FTD,PCA,Random-50,2,sub-56_sub-68,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_31_0285,0.5,2,0.5184243964421855,787,-0.01842439644218552
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-66,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_41_6522,0.5,2,0.5726092089728453,847,-0.07260920897284528
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-66,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_41_0285,0.5,2,0.5726092089728453,847,-0.07260920897284528
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-66,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_41_0654,0.5,2,0.5726092089728453,847,-0.07260920897284528
PCA_L_2_FTD,PCA,Random-50,2,sub-64_sub-73,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_49_0285,0.5,2,0.5,1126,0.0
PCA_L_2_FTD,PCA,Random-50,2,sub-64_sub-73,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_49_0654,0.5,2,0.5,1126,0.0
PCA_L_2_FTD,PCA,Random-50,2,sub-64_sub-73,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_49_6522,0.5,2,0.5,1126,0.0
PCA_L_2_FTD,PCA,Random-50,2,sub-40_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_6_6522,0.5,2,0.897196261682243,642,-0.397196261682243
PCA_L_2_FTD,PCA,Random-50,2,sub-40_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_6_0285,0.5,2,0.897196261682243,642,-0.397196261682243
PCA_L_2_FTD,PCA,Random-50,2,sub-40_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_6_0654,0.5,2,0.897196261682243,642,-0.397196261682243
PCA_L_2_FTD,PCA,Random-50,2,sub-48_sub-69,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_18_0654,0.5,2,0.580259222333001,1003,-0.08025922233300098
PCA_L_2_FTD,PCA,Random-50,2,sub-48_sub-69,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_18_0285,0.5,2,0.580259222333001,1003,-0.08025922233300098
PCA_L_2_FTD,PCA,Random-50,2,sub-48_sub-69,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_18_6522,0.5,2,0.580259222333001,1003,-0.08025922233300098
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-67,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_42_0654,0.5,2,0.5412946428571429,896,-0.041294642857142905
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-67,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_42_0285,0.5,2,0.5412946428571429,896,-0.041294642857142905
PCA_L_2_FTD,PCA,Random-50,2,sub-60_sub-67,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_42_6522,0.5,2,0.5412946428571429,896,-0.041294642857142905
PCA_L_2_FTD,PCA,Random-50,2,sub-42_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_11_6522,0.5,2,0.8986175115207373,651,-0.3986175115207373
PCA_L_2_FTD,PCA,Random-50,2,sub-42_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_11_0654,0.5,2,0.8986175115207373,651,-0.3986175115207373
PCA_L_2_FTD,PCA,Random-50,2,sub-42_sub-86,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_11_0285,0.5,2,0.8986175115207373,651,-0.3986175115207373
PCA_L_2_FTD,PCA,Random-50,2,sub-37_sub-67,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_0_6522,0.5,2,0.5508196721311476,915,-0.050819672131147575
