experiment,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-58_sub-72,task_XGBoost_37_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5783898305084746,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-58_sub-72,task_XGBoost_37_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5286016949152542,0.990977262702009
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-55_sub-77,task_XGBoost_29_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5054617676266137,0.9999597973787892
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-55_sub-77,task_XGBoost_29_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5362462760675273,0.9903915735305941
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-55_sub-77,task_XGBoost_29_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5372393247269116,0.9139663906086677
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-54_sub-88,task_XGBoost_28_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5102611940298507,0.9999596920472409
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-54_sub-88,task_XGBoost_28_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5102611940298507,0.9912934822040389
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-54_sub-88,task_XGBoost_28_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5102611940298507,0.9130557458986658
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-47_sub-79,task_XGBoost_17_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5087548638132295,0.9066511085180864
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-47_sub-79,task_XGBoost_17_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5058365758754864,0.999959763408844
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-47_sub-79,task_XGBoost_17_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5058365758754864,0.9891763569790367
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-62_sub-74,task_XGBoost_46_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49382716049382713,0.908294818778886
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-62_sub-74,task_XGBoost_46_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49300411522633747,0.9904321738425362
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-62_sub-74,task_XGBoost_46_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49300411522633747,0.9999594583637396
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-71,task_XGBoost_38_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5591054313099042,0.9922219549354503
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-71,task_XGBoost_38_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.556975505857295,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-71,task_XGBoost_38_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5591054313099042,0.9113944350894074
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-54_sub-80,task_XGBoost_27_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4777292576419214,0.9085543337645536
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-54_sub-80,task_XGBoost_27_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4777292576419214,0.9916316300129366
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-54_sub-80,task_XGBoost_27_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4759825327510917,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-74,task_XGBoost_14_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4875207986688852,0.9904372138255196
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-74,task_XGBoost_14_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4875207986688852,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-74,task_XGBoost_14_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4875207986688852,0.9067628347988168
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-87,task_XGBoost_16_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5973496432212029,0.9047791164658635
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-87,task_XGBoost_16_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6075433231396534,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-87,task_XGBoost_16_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5912334352701325,0.9898795180722891
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-39_sub-75,task_XGBoost_3_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5441319107662463,0.991830985915493
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-39_sub-75,task_XGBoost_3_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5955383123181377,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-39_sub-75,task_XGBoost_3_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5567410281280311,0.9150503018108652
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-56_sub-86,task_XGBoost_33_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7658227848101266,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-56_sub-86,task_XGBoost_33_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.8586497890295358,0.9911048136340379
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-56_sub-86,task_XGBoost_33_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.8565400843881856,0.9121108355964892
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-49_sub-69,task_XGBoost_21_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.554140127388535,0.90476763302458
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-49_sub-69,task_XGBoost_21_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5605095541401274,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-49_sub-69,task_XGBoost_21_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.554140127388535,0.9906572035767273
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-61_sub-66,task_XGBoost_44_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5929705215419501,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-61_sub-66,task_XGBoost_44_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5895691609977324,0.9909196367854715
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-61_sub-66,task_XGBoost_44_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5895691609977324,0.9053162126485059
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-49_sub-68,task_XGBoost_20_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5788888888888889,0.9066090228573715
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-49_sub-68,task_XGBoost_20_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.58,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-49_sub-68,task_XGBoost_20_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5788888888888889,0.9913934590288619
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-41_sub-73,task_XGBoost_7_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5108412836079792,0.910465868650922
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-41_sub-73,task_XGBoost_7_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5117085862966175,0.9921950824975736
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-41_sub-73,task_XGBoost_7_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5021682567215958,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-41_sub-74,task_XGBoost_8_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4892205638474295,0.9999594731509626
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-41_sub-74,task_XGBoost_8_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4892205638474295,0.9907598784194529
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-41_sub-74,task_XGBoost_8_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4892205638474295,0.907193515704154
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-40_sub-76,task_XGBoost_5_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5318559556786704,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-40_sub-76,task_XGBoost_5_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5318559556786704,0.9916525526252117
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-40_sub-76,task_XGBoost_5_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5318559556786704,0.9096701346882813
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-53_sub-73,task_XGBoost_25_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4708646616541353,0.9999194100817987
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-53_sub-73,task_XGBoost_25_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4708646616541353,0.9914977636297699
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-53_sub-73,task_XGBoost_25_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4708646616541353,0.9139702623201837
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-38_sub-68,task_XGBoost_2_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5997888067581837,0.991577765300393
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-38_sub-68,task_XGBoost_2_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.600844772967265,0.999959894120478
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-38_sub-68,task_XGBoost_2_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5987328405491025,0.9120478062083901
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-51_sub-74,task_XGBoost_24_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.40826128722382327,0.9999597423510467
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-51_sub-74,task_XGBoost_24_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.40826128722382327,0.9898953301127215
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-51_sub-74,task_XGBoost_24_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.40826128722382327,0.9075281803542673
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-50_sub-84,task_XGBoost_23_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5526590198123045,0.9903298290666881
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-50_sub-84,task_XGBoost_23_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4546402502606882,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-50_sub-84,task_XGBoost_23_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5620437956204379,0.9072706845357515
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-42_sub-77,task_XGBoost_10_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5537583254043768,0.9138944824808699
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-42_sub-77,task_XGBoost_10_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5727878211227403,0.9915827627869512
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-42_sub-77,task_XGBoost_10_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5518553758325404,0.9999597261377366
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-37_sub-85,task_XGBoost_1_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6072289156626506,0.905153486886751
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-37_sub-85,task_XGBoost_1_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6072289156626506,0.9999600814338749
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-37_sub-85,task_XGBoost_1_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6072289156626506,0.98858329008822
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-74,task_XGBoost_40_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5617879053461875,0.9116410670978173
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-74,task_XGBoost_40_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4601226993865031,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-74,task_XGBoost_40_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4618755477651183,0.9922392886014552
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-55_sub-80,task_XGBoost_30_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4749780509218613,0.9099102740279686
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-55_sub-80,task_XGBoost_30_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4749780509218613,0.9914719909465686
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-55_sub-80,task_XGBoost_30_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4749780509218613,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-43_sub-68,task_XGBoost_12_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5871459694989106,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-43_sub-68,task_XGBoost_12_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5871459694989106,0.9923086167527941
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-43_sub-68,task_XGBoost_12_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5871459694989106,0.9119897448223371
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-72,task_XGBoost_39_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5457380457380457,0.993659456639512
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-72,task_XGBoost_39_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5498960498960499,0.9999598699787311
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-59_sub-72,task_XGBoost_39_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5498960498960499,0.9148440948673703
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-63_sub-86,task_XGBoost_48_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.890728476821192,0.9999208766863156
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-63_sub-86,task_XGBoost_48_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.890728476821192,0.9902678324168216
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-63_sub-86,task_XGBoost_48_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.890728476821192,0.9086521343513866
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-63_sub-75,task_XGBoost_47_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5357142857142857,0.9144855867808467
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-63_sub-75,task_XGBoost_47_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5337301587301587,0.9913158846942468
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-63_sub-75,task_XGBoost_47_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5337301587301587,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-48_sub-77,task_XGBoost_19_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5553435114503816,0.9920267386139411
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-48_sub-77,task_XGBoost_19_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5553435114503816,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-48_sub-77,task_XGBoost_19_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5553435114503816,0.9133411186727338
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-79,task_XGBoost_15_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5356489945155393,0.9910436922580385
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-79,task_XGBoost_15_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5786106032906764,0.9999596562714326
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-44_sub-79,task_XGBoost_15_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5356489945155393,0.90850042360915
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-56_sub-77,task_XGBoost_32_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4668192219679634,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-56_sub-77,task_XGBoost_32_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4668192219679634,0.9900827768224897
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-56_sub-77,task_XGBoost_32_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4668192219679634,0.9139440956532171
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-57_sub-88,task_XGBoost_35_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5009505703422054,0.9915018728100206
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-57_sub-88,task_XGBoost_35_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5019011406844106,0.9999597245156873
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-57_sub-88,task_XGBoost_35_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5009505703422054,0.9153006564903943
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-39_sub-83,task_XGBoost_4_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4840379637618637,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-39_sub-83,task_XGBoost_4_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4840379637618637,0.9921931882533775
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-39_sub-83,task_XGBoost_4_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4840379637618637,0.9096351427878003
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-61_sub-72,task_XGBoost_45_9259,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5559038662486938,1.0
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-61_sub-72,task_XGBoost_45_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5433646812957158,0.9907318247472315
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-61_sub-72,task_XGBoost_45_6570,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5433646812957158,0.9121328839672604
PCA_L_2_FTD,LPSO_Random_50,PCA,2,XGBoost,sub-60_sub-83,task_XGBoost_43_1678,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.44783010156971376,0.9917735301233971
