experiment,feature_set,P,condition,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
PCA_L_6_EC,PCA,6,EC,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_13_2731,0.5,6,0.49531914893617024,1175,0.004680851063829761
PCA_L_6_EC,PCA,6,EC,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_13_0851,0.5,6,0.5174468085106383,1175,-0.01744680851063829
PCA_L_6_EC,PCA,6,EC,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_13_1379,0.5,6,0.49531914893617024,1175,0.004680851063829761
PCA_L_6_EC,PCA,6,EC,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_22_2731,0.5,6,0.48118985126859143,1143,0.01881014873140857
PCA_L_6_EC,PCA,6,EC,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_22_1379,0.5,6,0.48118985126859143,1143,0.01881014873140857
PCA_L_6_EC,PCA,6,EC,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_22_0851,0.5,6,0.48293963254593175,1143,0.017060367454068248
PCA_L_6_EC,PCA,6,EC,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_0_0851,0.5,6,0.49531914893617024,1175,0.004680851063829761
PCA_L_6_EC,PCA,6,EC,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_0_1379,0.5,6,0.4919148936170213,1175,0.008085106382978713
PCA_L_6_EC,PCA,6,EC,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_0_2731,0.5,6,0.4919148936170213,1175,0.008085106382978713
PCA_L_6_EC,PCA,6,EC,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_3_2731,0.5,6,0.49747899159663866,1190,0.0025210084033613356
PCA_L_6_EC,PCA,6,EC,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_3_1379,0.5,6,0.49747899159663866,1190,0.0025210084033613356
PCA_L_6_EC,PCA,6,EC,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_3_0851,0.5,6,0.5109243697478991,1190,-0.01092436974789912
PCA_L_6_EC,PCA,6,EC,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_42_2731,0.5,6,0.48132059079061684,1151,0.018679409209383158
PCA_L_6_EC,PCA,6,EC,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_42_0851,0.5,6,0.5516941789748045,1151,-0.05169417897480455
PCA_L_6_EC,PCA,6,EC,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_42_1379,0.5,6,0.48132059079061684,1151,0.018679409209383158
PCA_L_6_EC,PCA,6,EC,sub-4_sub-10_sub-23_sub-36_sub-49_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_20_0851,0.5,6,0.4886914378029079,1238,0.011308562197092087
PCA_L_6_EC,PCA,6,EC,sub-4_sub-10_sub-23_sub-36_sub-49_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_20_1379,0.5,6,0.4781906300484653,1238,0.021809369951534707
PCA_L_6_EC,PCA,6,EC,sub-4_sub-10_sub-23_sub-36_sub-49_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_20_2731,0.5,6,0.4781906300484653,1238,0.021809369951534707
PCA_L_6_EC,PCA,6,EC,sub-20_sub-23_sub-25_sub-30_sub-37_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_7_0851,0.5,6,0.4987012987012987,1155,0.0012987012987012991
PCA_L_6_EC,PCA,6,EC,sub-20_sub-23_sub-25_sub-30_sub-37_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_7_1379,0.5,6,0.47878787878787876,1155,0.021212121212121238
PCA_L_6_EC,PCA,6,EC,sub-20_sub-23_sub-25_sub-30_sub-37_sub-50,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_7_2731,0.5,6,0.47878787878787876,1155,0.021212121212121238
PCA_L_6_EC,PCA,6,EC,sub-3_sub-4_sub-14_sub-47_sub-50_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_17_1379,0.5,6,0.49233390119250425,1174,0.007666098807495747
PCA_L_6_EC,PCA,6,EC,sub-3_sub-4_sub-14_sub-47_sub-50_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_17_0851,0.5,6,0.489778534923339,1174,0.010221465076660996
PCA_L_6_EC,PCA,6,EC,sub-3_sub-4_sub-14_sub-47_sub-50_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_17_2731,0.5,6,0.49233390119250425,1174,0.007666098807495747
PCA_L_6_EC,PCA,6,EC,sub-6_sub-9_sub-20_sub-35_sub-48_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_33_2731,0.5,6,0.491928632115548,1177,0.008071367884452008
PCA_L_6_EC,PCA,6,EC,sub-6_sub-9_sub-20_sub-35_sub-48_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_33_1379,0.5,6,0.5573491928632116,1177,-0.05734919286321161
PCA_L_6_EC,PCA,6,EC,sub-6_sub-9_sub-20_sub-35_sub-48_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_33_0851,0.6666666666666666,6,0.6346644010195412,1177,0.03200226564712538
PCA_L_6_EC,PCA,6,EC,sub-2_sub-8_sub-27_sub-42_sub-57_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_11_1379,0.5,6,0.49958088851634536,1193,0.0004191114836546439
PCA_L_6_EC,PCA,6,EC,sub-2_sub-8_sub-27_sub-42_sub-57_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_11_0851,0.5,6,0.4953897736797988,1193,0.004610226320201194
PCA_L_6_EC,PCA,6,EC,sub-2_sub-8_sub-27_sub-42_sub-57_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_11_2731,0.5,6,0.49958088851634536,1193,0.0004191114836546439
PCA_L_6_EC,PCA,6,EC,sub-8_sub-10_sub-28_sub-43_sub-59_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_38_2731,0.5,6,0.47317073170731705,1230,0.02682926829268295
PCA_L_6_EC,PCA,6,EC,sub-8_sub-10_sub-28_sub-43_sub-59_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_38_1379,0.5,6,0.47317073170731705,1230,0.02682926829268295
PCA_L_6_EC,PCA,6,EC,sub-8_sub-10_sub-28_sub-43_sub-59_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_38_0851,0.5,6,0.47317073170731705,1230,0.02682926829268295
PCA_L_6_EC,PCA,6,EC,sub-6_sub-15_sub-16_sub-34_sub-41_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_30_0851,0.5,6,0.49915397631133673,1182,0.0008460236886632666
PCA_L_6_EC,PCA,6,EC,sub-6_sub-15_sub-16_sub-34_sub-41_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_30_1379,0.5,6,0.5033840947546532,1182,-0.0033840947546531774
PCA_L_6_EC,PCA,6,EC,sub-6_sub-15_sub-16_sub-34_sub-41_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_30_2731,0.5,6,0.5033840947546532,1182,-0.0033840947546531774
PCA_L_6_EC,PCA,6,EC,sub-6_sub-22_sub-23_sub-32_sub-53_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_31_0851,0.5,6,0.600181323662738,1103,-0.10018132366273802
PCA_L_6_EC,PCA,6,EC,sub-6_sub-22_sub-23_sub-32_sub-53_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_31_1379,0.5,6,0.4605621033544878,1103,0.03943789664551223
PCA_L_6_EC,PCA,6,EC,sub-6_sub-22_sub-23_sub-32_sub-53_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_31_2731,0.5,6,0.4605621033544878,1103,0.03943789664551223
PCA_L_6_EC,PCA,6,EC,sub-9_sub-11_sub-14_sub-31_sub-58_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_43_2731,0.5,6,0.47860262008733623,1145,0.021397379912663772
PCA_L_6_EC,PCA,6,EC,sub-9_sub-11_sub-14_sub-31_sub-58_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_43_0851,0.5,6,0.6192139737991267,1145,-0.11921397379912668
PCA_L_6_EC,PCA,6,EC,sub-9_sub-11_sub-14_sub-31_sub-58_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_43_1379,0.5,6,0.48034934497816595,1145,0.01965065502183405
PCA_L_6_EC,PCA,6,EC,sub-8_sub-19_sub-22_sub-30_sub-32_sub-37,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_40_1379,0.5,6,0.44340505144995324,1069,0.056594948550046764
PCA_L_6_EC,PCA,6,EC,sub-8_sub-19_sub-22_sub-30_sub-32_sub-37,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_40_0851,0.5,6,0.4499532273152479,1069,0.050046772684752105
PCA_L_6_EC,PCA,6,EC,sub-8_sub-19_sub-22_sub-30_sub-32_sub-37,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_40_2731,0.5,6,0.44340505144995324,1069,0.056594948550046764
PCA_L_6_EC,PCA,6,EC,sub-7_sub-17_sub-20_sub-38_sub-39_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_37_0851,0.5,6,0.4728744939271255,1235,0.027125506072874506
PCA_L_6_EC,PCA,6,EC,sub-7_sub-17_sub-20_sub-38_sub-39_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_37_1379,0.5,6,0.47935222672064776,1235,0.020647773279352244
PCA_L_6_EC,PCA,6,EC,sub-7_sub-17_sub-20_sub-38_sub-39_sub-54,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_37_2731,0.5,6,0.47935222672064776,1235,0.020647773279352244
PCA_L_6_EC,PCA,6,EC,sub-6_sub-14_sub-16_sub-38_sub-50_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_29_2731,0.5,6,0.4957191780821918,1168,0.0042808219178082085
PCA_L_6_EC,PCA,6,EC,sub-6_sub-14_sub-16_sub-38_sub-50_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_29_1379,0.5,6,0.4957191780821918,1168,0.0042808219178082085
PCA_L_6_EC,PCA,6,EC,sub-6_sub-14_sub-16_sub-38_sub-50_sub-56,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_29_0851,0.5,6,0.5102739726027398,1168,-0.010273972602739767
PCA_L_6_EC,PCA,6,EC,sub-19_sub-20_sub-27_sub-36_sub-43_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_4_2731,0.5,6,0.4932088285229202,1178,0.006791171477079805
PCA_L_6_EC,PCA,6,EC,sub-19_sub-20_sub-27_sub-36_sub-43_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_4_1379,0.5,6,0.4932088285229202,1178,0.006791171477079805
PCA_L_6_EC,PCA,6,EC,sub-19_sub-20_sub-27_sub-36_sub-43_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_4_0851,0.5,6,0.49830220713073003,1178,0.001697792869269965
PCA_L_6_EC,PCA,6,EC,sub-7_sub-11_sub-25_sub-32_sub-37_sub-51,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_35_2731,0.5,6,0.44667832167832167,1144,0.053321678321678334
PCA_L_6_EC,PCA,6,EC,sub-7_sub-11_sub-25_sub-32_sub-37_sub-51,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_35_1379,0.5,6,0.44667832167832167,1144,0.053321678321678334
PCA_L_6_EC,PCA,6,EC,sub-7_sub-11_sub-25_sub-32_sub-37_sub-51,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_35_0851,0.5,6,0.44667832167832167,1144,0.053321678321678334
PCA_L_6_EC,PCA,6,EC,sub-13_sub-22_sub-23_sub-41_sub-50_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_2_2731,0.5,6,0.4987405541561713,1191,0.0012594458438286993
PCA_L_6_EC,PCA,6,EC,sub-13_sub-22_sub-23_sub-41_sub-50_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_2_1379,0.5,6,0.4987405541561713,1191,0.0012594458438286993
PCA_L_6_EC,PCA,6,EC,sub-13_sub-22_sub-23_sub-41_sub-50_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_2_0851,0.5,6,0.5709487825356843,1191,-0.07094878253568426
PCA_L_6_EC,PCA,6,EC,sub-5_sub-7_sub-27_sub-39_sub-42_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_28_2731,0.5,6,0.4837133550488599,1228,0.016286644951140072
PCA_L_6_EC,PCA,6,EC,sub-5_sub-7_sub-27_sub-39_sub-42_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_28_1379,0.5,6,0.4837133550488599,1228,0.016286644951140072
PCA_L_6_EC,PCA,6,EC,sub-5_sub-7_sub-27_sub-39_sub-42_sub-46,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_28_0851,0.5,6,0.48452768729641693,1228,0.015472312703583069
PCA_L_6_EC,PCA,6,EC,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_14_2731,0.5,6,0.48,1150,0.020000000000000018
PCA_L_6_EC,PCA,6,EC,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_14_0851,0.6666666666666666,6,0.6043478260869565,1150,0.062318840579710155
PCA_L_6_EC,PCA,6,EC,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_14_1379,0.5,6,0.4817391304347826,1150,0.018260869565217386
PCA_L_6_EC,PCA,6,EC,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_39_2731,0.5,6,0.4907094594594595,1184,0.009290540540540515
PCA_L_6_EC,PCA,6,EC,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_39_1379,0.5,6,0.5016891891891891,1184,-0.0016891891891891442
PCA_L_6_EC,PCA,6,EC,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_39_0851,0.5,6,0.5380067567567568,1184,-0.0380067567567568
PCA_L_6_EC,PCA,6,EC,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_19_2731,0.5,6,0.49958088851634536,1193,0.0004191114836546439
PCA_L_6_EC,PCA,6,EC,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_19_0851,0.5,6,0.5138306789606035,1193,-0.013830678960603526
PCA_L_6_EC,PCA,6,EC,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_19_1379,0.5,6,0.49958088851634536,1193,0.0004191114836546439
PCA_L_6_EC,PCA,6,EC,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_12_2731,0.5,6,0.4927782497875956,1177,0.007221750212404399
PCA_L_6_EC,PCA,6,EC,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_12_0851,0.5,6,0.546304163126593,1177,-0.04630416312659302
PCA_L_6_EC,PCA,6,EC,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_12_1379,0.5,6,0.49617672047578587,1177,0.0038232795242141293
PCA_L_6_EC,PCA,6,EC,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_34_2731,0.5,6,0.4592885375494071,1265,0.04071146245059287
PCA_L_6_EC,PCA,6,EC,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_34_1379,0.5,6,0.4592885375494071,1265,0.04071146245059287
PCA_L_6_EC,PCA,6,EC,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_34_0851,0.5,6,0.4505928853754941,1265,0.04940711462450592
PCA_L_6_EC,PCA,6,EC,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_25_2731,0.5,6,0.45462794918330307,1102,0.04537205081669693
PCA_L_6_EC,PCA,6,EC,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_25_1379,0.5,6,0.45462794918330307,1102,0.04537205081669693
PCA_L_6_EC,PCA,6,EC,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_25_0851,0.5,6,0.45644283121597096,1102,0.04355716878402904
PCA_L_6_EC,PCA,6,EC,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_46_1379,0.5,6,0.49874686716791977,1197,0.0012531328320802282
PCA_L_6_EC,PCA,6,EC,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_46_0851,0.6666666666666666,6,0.5797827903091061,1197,0.08688387635756056
PCA_L_6_EC,PCA,6,EC,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_46_2731,0.5,6,0.49874686716791977,1197,0.0012531328320802282
PCA_L_6_EC,PCA,6,EC,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_45_2731,0.5,6,0.4766107678729038,1133,0.023389232127096204
PCA_L_6_EC,PCA,6,EC,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_45_0851,0.5,6,0.5463371579876434,1133,-0.046337157987643374
PCA_L_6_EC,PCA,6,EC,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_45_1379,0.5,6,0.4766107678729038,1133,0.023389232127096204
PCA_L_6_EC,PCA,6,EC,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_44_2731,0.5,6,0.4979009235936188,1191,0.002099076406381184
PCA_L_6_EC,PCA,6,EC,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_44_0851,0.5,6,0.5684298908480269,1191,-0.06842989084802686
PCA_L_6_EC,PCA,6,EC,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_44_1379,0.5,6,0.4987405541561713,1191,0.0012594458438286993
PCA_L_6_EC,PCA,6,EC,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_24_2731,0.5,6,0.49272882805816937,1169,0.007271171941830634
PCA_L_6_EC,PCA,6,EC,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_24_1379,0.5,6,0.49272882805816937,1169,0.007271171941830634
PCA_L_6_EC,PCA,6,EC,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_24_0851,0.5,6,0.5243798118049615,1169,-0.024379811804961515
PCA_L_6_EC,PCA,6,EC,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_41_1379,0.5,6,0.4966499162479062,1194,0.00335008375209378
PCA_L_6_EC,PCA,6,EC,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_41_0851,0.5,6,0.48659966499162477,1194,0.01340033500837523
PCA_L_6_EC,PCA,6,EC,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_41_2731,0.5,6,0.4966499162479062,1194,0.00335008375209378
PCA_L_6_EC,PCA,6,EC,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_27_0851,0.5,6,0.4841075794621027,1227,0.0158924205378973
PCA_L_6_EC,PCA,6,EC,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_27_1379,0.5,6,0.4808475957620212,1227,0.019152404237978815
PCA_L_6_EC,PCA,6,EC,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_27_2731,0.5,6,0.48247758761206194,1227,0.017522412387938058
PCA_L_6_EC,PCA,6,EC,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_21_0851,0.5,6,0.46348061316501354,1109,0.036519386834986456
PCA_L_6_EC,PCA,6,EC,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_21_1379,0.5,6,0.46348061316501354,1109,0.036519386834986456
PCA_L_6_EC,PCA,6,EC,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_21_2731,0.5,6,0.46348061316501354,1109,0.036519386834986456
PCA_L_6_EC,PCA,6,EC,sub-1_sub-8_sub-21_sub-30_sub-50_sub-51,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_6_3524,0.5,6,0.4799651567944251,1148,0.020034843205574915
