experiment,feature_set,holdout_size_P,condition,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
PCA_L_6_EC,PCA,6,EC,KNN,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,task_KNN_14_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.48,0.924908424908425
PCA_L_6_EC,PCA,6,EC,KNN,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,task_KNN_14_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6043478260869565,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,task_KNN_14_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4817391304347826,0.9397639397639398
PCA_L_6_EC,PCA,6,EC,KNN,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,task_KNN_39_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4907094594594595,0.9190320604451705
PCA_L_6_EC,PCA,6,EC,KNN,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,task_KNN_39_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5016891891891891,0.9344496630590158
PCA_L_6_EC,PCA,6,EC,KNN,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,task_KNN_39_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5380067567567568,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,task_KNN_19_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.49958088851634536,0.9223300970873787
PCA_L_6_EC,PCA,6,EC,KNN,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,task_KNN_19_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5138306789606035,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,task_KNN_19_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.49958088851634536,0.9340827797649464
PCA_L_6_EC,PCA,6,EC,KNN,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,task_KNN_12_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4927782497875956,0.9072543617998163
PCA_L_6_EC,PCA,6,EC,KNN,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,task_KNN_12_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.546304163126593,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,task_KNN_12_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.49617672047578587,0.9222528313437405
PCA_L_6_EC,PCA,6,EC,KNN,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,task_KNN_34_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4592885375494071,0.9189745701636981
PCA_L_6_EC,PCA,6,EC,KNN,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,task_KNN_34_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4592885375494071,0.9308143724904767
PCA_L_6_EC,PCA,6,EC,KNN,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,task_KNN_34_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.4505928853754941,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,task_KNN_25_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.45462794918330307,0.9150465775617659
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,task_KNN_25_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.45462794918330307,0.9286148238153098
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,task_KNN_25_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.45644283121597096,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,task_KNN_46_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.49874686716791977,0.9282281975258153
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,task_KNN_46_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5797827903091061,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,task_KNN_46_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.49874686716791977,0.9131990594008793
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,task_KNN_45_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4766107678729038,0.913864906043677
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,task_KNN_45_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5463371579876434,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,task_KNN_45_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4766107678729038,0.9283900457084815
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,task_KNN_44_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4979009235936188,0.9116174517216716
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,task_KNN_44_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5684298908480269,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,task_KNN_44_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4987405541561713,0.9271482578931235
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,task_KNN_24_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.49272882805816937,0.9224181873789377
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,task_KNN_24_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.49272882805816937,0.9343460087674584
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,task_KNN_24_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5243798118049615,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,task_KNN_41_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4966499162479062,0.9357113654946853
PCA_L_6_EC,PCA,6,EC,KNN,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,task_KNN_41_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.48659966499162477,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,task_KNN_41_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4966499162479062,0.919766966475879
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,task_KNN_27_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.4841075794621027,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,task_KNN_27_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4808475957620212,0.9363142241821352
PCA_L_6_EC,PCA,6,EC,KNN,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,task_KNN_27_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.48247758761206194,0.9247256691621372
PCA_L_6_EC,PCA,6,EC,KNN,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,task_KNN_21_0851,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.46348061316501354,1.0
PCA_L_6_EC,PCA,6,EC,KNN,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,task_KNN_21_1379,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.46348061316501354,0.9239031310163137
PCA_L_6_EC,PCA,6,EC,KNN,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,task_KNN_21_2731,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.46348061316501354,0.9095146418076806
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-1_sub-8_sub-21_sub-30_sub-50_sub-51,task_XGBoost_6_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4799651567944251,0.9981688708036622
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-1_sub-8_sub-21_sub-30_sub-50_sub-51,task_XGBoost_6_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4799651567944251,0.9475076297049847
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-1_sub-8_sub-21_sub-30_sub-50_sub-51,task_XGBoost_6_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4799651567944251,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-1_sub-4_sub-17_sub-30_sub-42_sub-52,task_XGBoost_5_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48225108225108226,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-1_sub-4_sub-17_sub-30_sub-42_sub-52,task_XGBoost_5_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48138528138528136,0.9521531100478469
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-1_sub-4_sub-17_sub-30_sub-42_sub-52,task_XGBoost_5_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48138528138528136,0.9981675659167261
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-24_sub-25_sub-36_sub-37_sub-43,task_XGBoost_49_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49362786745964315,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-24_sub-25_sub-36_sub-37_sub-43,task_XGBoost_49_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49362786745964315,0.9987756351392715
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-24_sub-25_sub-36_sub-37_sub-43,task_XGBoost_49_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49362786745964315,0.9549025609631671
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-17_sub-27_sub-35_sub-38_sub-49,task_XGBoost_15_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4974916387959866,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-17_sub-27_sub-35_sub-38_sub-49,task_XGBoost_15_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4974916387959866,0.9579840523410346
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-17_sub-27_sub-35_sub-38_sub-49,task_XGBoost_15_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4974916387959866,0.9995910856675526
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-4_sub-24_sub-26_sub-35_sub-38_sub-56,task_XGBoost_23_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4957482993197279,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-4_sub-24_sub-26_sub-35_sub-38_sub-56,task_XGBoost_23_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4957482993197279,0.9511324219547032
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-4_sub-24_sub-26_sub-35_sub-38_sub-56,task_XGBoost_23_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4957482993197279,0.9982656600693736
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-23_sub-27_sub-50_sub-57_sub-61,task_XGBoost_48_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49747474747474746,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-23_sub-27_sub-50_sub-57_sub-61,task_XGBoost_48_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49747474747474746,0.9432073544433095
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-23_sub-27_sub-50_sub-57_sub-61,task_XGBoost_48_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49747474747474746,0.998467824310521
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-7_sub-15_sub-20_sub-49_sub-52_sub-60,task_XGBoost_36_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4812703583061889,0.9987692307692307
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-7_sub-15_sub-20_sub-49_sub-52_sub-60,task_XGBoost_36_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4812703583061889,0.9452307692307692
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-7_sub-15_sub-20_sub-49_sub-52_sub-60,task_XGBoost_36_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4812703583061889,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-3_sub-24_sub-37_sub-51_sub-55,task_XGBoost_9_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4987384356602187,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-3_sub-24_sub-37_sub-51_sub-55,task_XGBoost_9_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4987384356602187,0.9584227193788947
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-3_sub-24_sub-37_sub-51_sub-55,task_XGBoost_9_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4987384356602187,0.9995913780774338
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-5_sub-6_sub-23_sub-31_sub-34_sub-60,task_XGBoost_26_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49491525423728816,0.9973463972239233
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-5_sub-6_sub-23_sub-31_sub-34_sub-60,task_XGBoost_26_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49491525423728816,0.9475403143498673
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-5_sub-6_sub-23_sub-31_sub-34_sub-60,task_XGBoost_26_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49491525423728816,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-15_sub-21_sub-32_sub-50_sub-61,task_XGBoost_8_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.46112115732368897,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-15_sub-21_sub-32_sub-50_sub-61,task_XGBoost_8_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.46112115732368897,0.997467585089141
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-15_sub-21_sub-32_sub-50_sub-61,task_XGBoost_8_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.46112115732368897,0.9429700162074555
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-3_sub-8_sub-32_sub-53_sub-55,task_XGBoost_10_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.46126126126126127,0.9981759221726794
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-3_sub-8_sub-32_sub-53_sub-55,task_XGBoost_10_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.46126126126126127,0.9506485610052695
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-2_sub-3_sub-8_sub-32_sub-53_sub-55,task_XGBoost_10_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4603603603603604,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-21_sub-28_sub-38_sub-46_sub-47,task_XGBoost_47_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5016778523489933,0.9980584508481504
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-21_sub-28_sub-38_sub-46_sub-47,task_XGBoost_47_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49916107382550334,0.9488044144696505
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-9_sub-21_sub-28_sub-38_sub-46_sub-47,task_XGBoost_47_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5008389261744967,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-6_sub-25_sub-28_sub-30_sub-57_sub-60,task_XGBoost_32_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48212728857890147,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-6_sub-25_sub-28_sub-30_sub-57_sub-60,task_XGBoost_32_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48212728857890147,0.9977621808564744
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-6_sub-25_sub-28_sub-30_sub-57_sub-60,task_XGBoost_32_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48212728857890147,0.9516834503102432
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-4_sub-8_sub-38_sub-41_sub-57,task_XGBoost_18_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4995801847187238,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-4_sub-8_sub-38_sub-41_sub-57,task_XGBoost_18_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4995801847187238,0.9981608255849597
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-4_sub-8_sub-38_sub-41_sub-57,task_XGBoost_18_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4995801847187238,0.9476857055277409
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-16_sub-19_sub-45_sub-53_sub-54,task_XGBoost_1_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5,0.9536923704610363
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-16_sub-19_sub-45_sub-53_sub-54,task_XGBoost_1_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5,0.9987760097919217
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-16_sub-19_sub-45_sub-53_sub-54,task_XGBoost_1_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-21_sub-26_sub-31_sub-38_sub-61,task_XGBoost_16_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4953429297205758,0.998162702868225
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-21_sub-26_sub-31_sub-38_sub-61,task_XGBoost_16_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4953429297205758,0.9498826171276922
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-21_sub-26_sub-31_sub-38_sub-61,task_XGBoost_16_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4953429297205758,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,task_XGBoost_13_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4978723404255319,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,task_XGBoost_13_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49531914893617024,0.9475670713047026
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,task_XGBoost_13_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49531914893617024,0.9981638273997756
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,task_XGBoost_22_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48118985126859143,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,task_XGBoost_22_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48118985126859143,0.9982714794102694
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,task_XGBoost_22_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48118985126859143,0.9455007625826131
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,task_XGBoost_0_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4919148936170213,0.9983678465775783
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,task_XGBoost_0_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4919148936170213,0.9497092726716312
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,task_XGBoost_0_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4919148936170213,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,task_XGBoost_3_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49747899159663866,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,task_XGBoost_3_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49747899159663866,0.9462607274213323
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,task_XGBoost_3_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49747899159663866,0.9981610134859011
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,task_XGBoost_42_1986,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48132059079061684,1.0
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,task_XGBoost_42_2318,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48132059079061684,0.947695125674163
PCA_L_6_EC,PCA,6,EC,XGBoost,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,task_XGBoost_42_3524,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48132059079061684,0.9975577490587157
